infinitive,is_reflexive,verb_ending,stem,mood,tense,person,conjugation
entrevistar,False,ar,entrevist,indicativo,condicional,1s,entrevistaría
entrevistar,False,ar,entrevist,indicativo,condicional,2s,entrevistarías
entrevistar,False,ar,entrevist,indicativo,condicional,3s,entrevistaría
entrevistar,False,ar,entrevist,indicativo,condicional,1p,entrevistaríamos
entrevistar,False,ar,entrevist,indicativo,condicional,2p,entrevistaríais
entrevistar,False,ar,entrevist,indicativo,condicional,3p,entrevistarían
entrevistar,False,ar,entrevist,indicativo,presente perfecto,1s,he entrevistado
entrevistar,False,ar,entrevist,indicativo,presente perfecto,2s,has entrevistado
entrevistar,False,ar,entrevist,indicativo,presente perfecto,3s,ha entrevistado
entrevistar,False,ar,entrevist,indicativo,presente perfecto,1p,hemos entrevistado
entrevistar,False,ar,entrevist,indicativo,presente perfecto,2p,habéis entrevistado
entrevistar,False,ar,entrevist,indicativo,presente perfecto,3p,han entrevistado
entrevistar,False,ar,entrevist,indicativo,futuro perfecto,1s,habré entrevistado
entrevistar,False,ar,entrevist,indicativo,futuro perfecto,2s,habrás entrevistado
entrevistar,False,ar,entrevist,indicativo,futuro perfecto,3s,habrá entrevistado
entrevistar,False,ar,entrevist,indicativo,futuro perfecto,1p,habremos entrevistado
entrevistar,False,ar,entrevist,indicativo,futuro perfecto,2p,habréis entrevistado
entrevistar,False,ar,entrevist,indicativo,futuro perfecto,3p,habrán entrevistado
entrevistar,False,ar,entrevist,indicativo,pluscuamperfecto,1s,había entrevistado
entrevistar,False,ar,entrevist,indicativo,pluscuamperfecto,2s,habías entrevistado
entrevistar,False,ar,entrevist,indicativo,pluscuamperfecto,3s,había entrevistado
entrevistar,False,ar,entrevist,indicativo,pluscuamperfecto,1p,habíamos entrevistado
entrevistar,False,ar,entrevist,indicativo,pluscuamperfecto,2p,habíais entrevistado
entrevistar,False,ar,entrevist,indicativo,pluscuamperfecto,3p,habían entrevistado
entrevistar,False,ar,entrevist,indicativo,condicional perfecto,1s,habría entrevistado
entrevistar,False,ar,entrevist,indicativo,condicional perfecto,2s,habrías entrevistado
entrevistar,False,ar,entrevist,indicativo,condicional perfecto,3s,habría entrevistado
entrevistar,False,ar,entrevist,indicativo,condicional perfecto,1p,habríamos entrevistado
entrevistar,False,ar,entrevist,indicativo,condicional perfecto,2p,habríais entrevistado
entrevistar,False,ar,entrevist,indicativo,condicional perfecto,3p,habrían entrevistado
entrevistar,False,ar,entrevist,subjuntivo,imperfecto,1s,entrevistara
entrevistar,False,ar,entrevist,subjuntivo,imperfecto,2s,entrevistaras
entrevistar,False,ar,entrevist,subjuntivo,imperfecto,3s,entrevistara
entrevistar,False,ar,entrevist,subjuntivo,imperfecto,1p,entrevistáramos
entrevistar,False,ar,entrevist,subjuntivo,imperfecto,2p,entrevistarais
entrevistar,False,ar,entrevist,subjuntivo,imperfecto,3p,entrevistaran
entrevistar,False,ar,entrevist,subjuntivo,futuro,1s,entrevistare
entrevistar,False,ar,entrevist,subjuntivo,futuro,2s,entrevistares
entrevistar,False,ar,entrevist,subjuntivo,futuro,3s,entrevistare
entrevistar,False,ar,entrevist,subjuntivo,futuro,1p,entrevistáremos
entrevistar,False,ar,entrevist,subjuntivo,futuro,2p,entrevistareis
entrevistar,False,ar,entrevist,subjuntivo,futuro,3p,entrevistaren
entrevistar,False,ar,entrevist,subjuntivo,presente perfecto,1s,haya entrevistado
entrevistar,False,ar,entrevist,subjuntivo,presente perfecto,2s,hayas entrevistado
entrevistar,False,ar,entrevist,subjuntivo,presente perfecto,3s,haya entrevistado
entrevistar,False,ar,entrevist,subjuntivo,presente perfecto,1p,hayamos entrevistado
entrevistar,False,ar,entrevist,subjuntivo,presente perfecto,2p,hayáis entrevistado
entrevistar,False,ar,entrevist,subjuntivo,presente perfecto,3p,hayan entrevistado
entrevistar,False,ar,entrevist,subjuntivo,futuro perfecto,1s,hubiere entrevistado
entrevistar,False,ar,entrevist,subjuntivo,futuro perfecto,2s,hubieres entrevistado
entrevistar,False,ar,entrevist,subjuntivo,futuro perfecto,3s,hubiere entrevistado
entrevistar,False,ar,entrevist,subjuntivo,futuro perfecto,1p,hubiéremos entrevistado
entrevistar,False,ar,entrevist,subjuntivo,futuro perfecto,2p,hubiereis entrevistado
entrevistar,False,ar,entrevist,subjuntivo,futuro perfecto,3p,hubieren entrevistado
entrevistar,False,ar,entrevist,subjuntivo,pluscuamperfecto,1s,hubiera entrevistado
entrevistar,False,ar,entrevist,subjuntivo,pluscuamperfecto,2s,hubieras entrevistado
entrevistar,False,ar,entrevist,subjuntivo,pluscuamperfecto,3s,hubiera entrevistado
entrevistar,False,ar,entrevist,subjuntivo,pluscuamperfecto,1p,hubiéramos entrevistado
entrevistar,False,ar,entrevist,subjuntivo,pluscuamperfecto,2p,hubierais entrevistado
entrevistar,False,ar,entrevist,subjuntivo,pluscuamperfecto,3p,hubieran entrevistado
entrevistar,False,ar,entrevist,imperativo afirmativo,presente,1s,
entrevistar,False,ar,entrevist,imperativo afirmativo,presente,2s,entrevista
entrevistar,False,ar,entrevist,imperativo afirmativo,presente,3s,entrevistad
entrevistar,False,ar,entrevist,imperativo afirmativo,presente,1p,
entrevistar,False,ar,entrevist,imperativo afirmativo,presente,2p,entreviste
entrevistar,False,ar,entrevist,imperativo afirmativo,presente,3p,entrevisten
entrevistar,False,ar,entrevist,imperativo negativo,presente,1s,
entrevistar,False,ar,entrevist,imperativo negativo,presente,2s,no entrevistes
entrevistar,False,ar,entrevist,imperativo negativo,presente,3s,no entrevistéis
entrevistar,False,ar,entrevist,imperativo negativo,presente,1p,
entrevistar,False,ar,entrevist,imperativo negativo,presente,2p,no entreviste
entrevistar,False,ar,entrevist,imperativo negativo,presente,3p,no entrevisten
entusiasmar,False,ar,entusiasm,indicativo,presente,1s,entusiasmo
entusiasmar,False,ar,entusiasm,indicativo,presente,2s,entusiasmas
entusiasmar,False,ar,entusiasm,indicativo,presente,3s,entusiasma
entusiasmar,False,ar,entusiasm,indicativo,presente,1p,entusiasmamos
entusiasmar,False,ar,entusiasm,indicativo,presente,2p,entusiasmáis
entusiasmar,False,ar,entusiasm,indicativo,presente,3p,entusiasman
entusiasmar,False,ar,entusiasm,indicativo,futuro,1s,entusiasmaré
entusiasmar,False,ar,entusiasm,indicativo,futuro,2s,entusiasmarás
entusiasmar,False,ar,entusiasm,indicativo,futuro,3s,entusiasmará
entusiasmar,False,ar,entusiasm,indicativo,futuro,1p,entusiasmaremos
entusiasmar,False,ar,entusiasm,indicativo,futuro,2p,entusiasmaréis
entusiasmar,False,ar,entusiasm,indicativo,futuro,3p,entusiasmarán
entusiasmar,False,ar,entusiasm,indicativo,imperfecto,1s,entusiasmaba
entusiasmar,False,ar,entusiasm,indicativo,imperfecto,2s,entusiasmabas
entusiasmar,False,ar,entusiasm,indicativo,imperfecto,3s,entusiasmaba
entusiasmar,False,ar,entusiasm,indicativo,imperfecto,1p,entusiasmábamos
entusiasmar,False,ar,entusiasm,indicativo,imperfecto,2p,entusiasmabais
entusiasmar,False,ar,entusiasm,indicativo,imperfecto,3p,entusiasmaban
entusiasmar,False,ar,entusiasm,indicativo,pretérito,1s,entusiasmé
entusiasmar,False,ar,entusiasm,indicativo,pretérito,2s,entusiasmaste
entusiasmar,False,ar,entusiasm,indicativo,pretérito,3s,entusiasmó
entusiasmar,False,ar,entusiasm,indicativo,pretérito,1p,entusiasmamos
entusiasmar,False,ar,entusiasm,indicativo,pretérito,2p,entusiasmasteis
entusiasmar,False,ar,entusiasm,indicativo,pretérito,3p,entusiasmaron
entusiasmar,False,ar,entusiasm,indicativo,condicional,1s,entusiasmaría
entusiasmar,False,ar,entusiasm,indicativo,condicional,2s,entusiasmarías
entusiasmar,False,ar,entusiasm,indicativo,condicional,3s,entusiasmaría
entusiasmar,False,ar,entusiasm,indicativo,condicional,1p,entusiasmaríamos
entusiasmar,False,ar,entusiasm,indicativo,condicional,2p,entusiasmaríais
entusiasmar,False,ar,entusiasm,indicativo,condicional,3p,entusiasmarían
entusiasmar,False,ar,entusiasm,indicativo,presente perfecto,1s,he entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,presente perfecto,2s,has entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,presente perfecto,3s,ha entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,presente perfecto,1p,hemos entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,presente perfecto,2p,habéis entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,presente perfecto,3p,han entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,futuro perfecto,1s,habré entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,futuro perfecto,2s,habrás entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,futuro perfecto,3s,habrá entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,futuro perfecto,1p,habremos entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,futuro perfecto,2p,habréis entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,futuro perfecto,3p,habrán entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,pluscuamperfecto,1s,había entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,pluscuamperfecto,2s,habías entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,pluscuamperfecto,3s,había entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,pluscuamperfecto,1p,habíamos entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,pluscuamperfecto,2p,habíais entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,pluscuamperfecto,3p,habían entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,condicional perfecto,1s,habría entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,condicional perfecto,2s,habrías entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,condicional perfecto,3s,habría entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,condicional perfecto,1p,habríamos entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,condicional perfecto,2p,habríais entusiasmado
entusiasmar,False,ar,entusiasm,indicativo,condicional perfecto,3p,habrían entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,presente,1s,entusiasme
entusiasmar,False,ar,entusiasm,subjuntivo,presente,2s,entusiasmes
entusiasmar,False,ar,entusiasm,subjuntivo,presente,3s,entusiasme
entusiasmar,False,ar,entusiasm,subjuntivo,presente,1p,entusiasmemos
entusiasmar,False,ar,entusiasm,subjuntivo,presente,2p,entusiasméis
entusiasmar,False,ar,entusiasm,subjuntivo,presente,3p,entusiasmen
entusiasmar,False,ar,entusiasm,subjuntivo,imperfecto,1s,entusiasmara
entusiasmar,False,ar,entusiasm,subjuntivo,imperfecto,2s,entusiasmaras
entusiasmar,False,ar,entusiasm,subjuntivo,imperfecto,3s,entusiasmara
entusiasmar,False,ar,entusiasm,subjuntivo,imperfecto,1p,entusiasmáramos
entusiasmar,False,ar,entusiasm,subjuntivo,imperfecto,2p,entusiasmarais
entusiasmar,False,ar,entusiasm,subjuntivo,imperfecto,3p,entusiasmaran
entusiasmar,False,ar,entusiasm,subjuntivo,futuro,1s,entusiasmare
entusiasmar,False,ar,entusiasm,subjuntivo,futuro,2s,entusiasmares
entusiasmar,False,ar,entusiasm,subjuntivo,futuro,3s,entusiasmare
entusiasmar,False,ar,entusiasm,subjuntivo,futuro,1p,entusiasmáremos
entusiasmar,False,ar,entusiasm,subjuntivo,futuro,2p,entusiasmareis
entusiasmar,False,ar,entusiasm,subjuntivo,futuro,3p,entusiasmaren
entusiasmar,False,ar,entusiasm,subjuntivo,presente perfecto,1s,haya entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,presente perfecto,2s,hayas entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,presente perfecto,3s,haya entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,presente perfecto,1p,hayamos entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,presente perfecto,2p,hayáis entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,presente perfecto,3p,hayan entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,futuro perfecto,1s,hubiere entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,futuro perfecto,2s,hubieres entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,futuro perfecto,3s,hubiere entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,futuro perfecto,1p,hubiéremos entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,futuro perfecto,2p,hubiereis entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,futuro perfecto,3p,hubieren entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,pluscuamperfecto,1s,hubiera entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,pluscuamperfecto,2s,hubieras entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,pluscuamperfecto,3s,hubiera entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,pluscuamperfecto,1p,hubiéramos entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,pluscuamperfecto,2p,hubierais entusiasmado
entusiasmar,False,ar,entusiasm,subjuntivo,pluscuamperfecto,3p,hubieran entusiasmado
entusiasmar,False,ar,entusiasm,imperativo afirmativo,presente,1s,
entusiasmar,False,ar,entusiasm,imperativo afirmativo,presente,2s,entusiasma
entusiasmar,False,ar,entusiasm,imperativo afirmativo,presente,3s,entusiasmad
entusiasmar,False,ar,entusiasm,imperativo afirmativo,presente,1p,
entusiasmar,False,ar,entusiasm,imperativo afirmativo,presente,2p,entusiasme
entusiasmar,False,ar,entusiasm,imperativo afirmativo,presente,3p,entusiasmen
entusiasmar,False,ar,entusiasm,imperativo negativo,presente,1s,
entusiasmar,False,ar,entusiasm,imperativo negativo,presente,2s,no entusiasmes
entusiasmar,False,ar,entusiasm,imperativo negativo,presente,3s,no entusiasméis
entusiasmar,False,ar,entusiasm,imperativo negativo,presente,1p,
entusiasmar,False,ar,entusiasm,imperativo negativo,presente,2p,no entusiasme
entusiasmar,False,ar,entusiasm,imperativo negativo,presente,3p,no entusiasmen
entusiasmarse,True,ar,entusiasm,indicativo,presente,1s,me entusiasmo
entusiasmarse,True,ar,entusiasm,indicativo,presente,2s,te entusiasmas
entusiasmarse,True,ar,entusiasm,indicativo,presente,3s,se entusiasma
entusiasmarse,True,ar,entusiasm,indicativo,presente,1p,nos entusiasmamos
entusiasmarse,True,ar,entusiasm,indicativo,presente,2p,os entusiasmáis
entusiasmarse,True,ar,entusiasm,indicativo,presente,3p,se entusiasman
entusiasmarse,True,ar,entusiasm,indicativo,futuro,1s,me entusiasmaré
entusiasmarse,True,ar,entusiasm,indicativo,futuro,2s,te entusiasmarás
entusiasmarse,True,ar,entusiasm,indicativo,futuro,3s,se entusiasmará
entusiasmarse,True,ar,entusiasm,indicativo,futuro,1p,nos entusiasmaremos
entusiasmarse,True,ar,entusiasm,indicativo,futuro,2p,os entusiasmaréis
entusiasmarse,True,ar,entusiasm,indicativo,futuro,3p,se entusiasmarán
entusiasmarse,True,ar,entusiasm,indicativo,imperfecto,1s,me entusiasmaba
entusiasmarse,True,ar,entusiasm,indicativo,imperfecto,2s,te entusiasmabas
entusiasmarse,True,ar,entusiasm,indicativo,imperfecto,3s,se entusiasmaba
entusiasmarse,True,ar,entusiasm,indicativo,imperfecto,1p,nos entusiasmábamos
entusiasmarse,True,ar,entusiasm,indicativo,imperfecto,2p,os entusiasmabais
entusiasmarse,True,ar,entusiasm,indicativo,imperfecto,3p,se entusiasmaban
entusiasmarse,True,ar,entusiasm,indicativo,pretérito,1s,me entusiasmé
entusiasmarse,True,ar,entusiasm,indicativo,pretérito,2s,te entusiasmaste
entusiasmarse,True,ar,entusiasm,indicativo,pretérito,3s,se entusiasmó
entusiasmarse,True,ar,entusiasm,indicativo,pretérito,1p,nos entusiasmamos
entusiasmarse,True,ar,entusiasm,indicativo,pretérito,2p,os entusiasmasteis
entusiasmarse,True,ar,entusiasm,indicativo,pretérito,3p,se entusiasmaron
entusiasmarse,True,ar,entusiasm,indicativo,condicional,1s,me entusiasmaría
entusiasmarse,True,ar,entusiasm,indicativo,condicional,2s,te entusiasmarías
entusiasmarse,True,ar,entusiasm,indicativo,condicional,3s,se entusiasmaría
entusiasmarse,True,ar,entusiasm,indicativo,condicional,1p,nos entusiasmaríamos
entusiasmarse,True,ar,entusiasm,indicativo,condicional,2p,os entusiasmaríais
entusiasmarse,True,ar,entusiasm,indicativo,condicional,3p,se entusiasmarían
entusiasmarse,True,ar,entusiasm,indicativo,presente perfecto,1s,me he entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,presente perfecto,2s,te has entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,presente perfecto,3s,se ha entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,presente perfecto,1p,nos hemos entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,presente perfecto,2p,os habéis entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,presente perfecto,3p,se han entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,futuro perfecto,1s,me habré entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,futuro perfecto,2s,te habrás entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,futuro perfecto,3s,se habrá entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,futuro perfecto,1p,nos habremos entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,futuro perfecto,2p,os habréis entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,futuro perfecto,3p,se habrán entusiasmado
entusiasmarse,True,ar,entusiasm,indicativo,pluscuamperfecto,1s,me había entusiasmado
